ip,port,country,city,datacenter,asn,organization,source_latency_ms,baidu_delay_ms,tested,cn2,cn2_evidence,trace_url,trace_status,traced_at,route_class,route_evidence
165.245.178.114,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",41.0,2554,True,False,,https://globalping.io?measurement=2p4JW9eiMKUdaYuFk00020wHi,other,2026-08-13T06:43:01Z,other,
167.71.219.37,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",41.0,2233,True,False,,https://globalping.io?measurement=2rZ3IepfK6eYUQRhc00020wHC,other,2026-08-13T06:10:42Z,other,
188.166.217.179,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",41.0,,True,False,,https://globalping.io?measurement=2CwfPxgGzu3HD7iex00020wHi,other,2026-08-13T06:43:02Z,other,
188.239.16.108,443,SG,新加坡,SIN,136907,HUAWEI CLOUDS,41.0,3070,True,False,,https://globalping.io?measurement=2bl4Qzi5agouhk3Y000020wHX,other,2026-08-13T06:31:57Z,other,
188.239.9.91,443,SG,新加坡,SIN,136907,HUAWEI CLOUDS,41.0,3438,True,False,,https://globalping.io?measurement=2smtHaIxLt1XwUhYZ00020wHC,other,2026-08-13T06:10:33Z,other,
213.163.197.208,443,SG,新加坡,SIN,202053,UpCloud Ltd,41.0,,True,False,,https://globalping.io?measurement=2KqKZQUgASG9kaG2000020wHC,other,2026-08-13T06:10:23Z,other,
43.156.23.85,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",41.0,,True,True,"Guangzhou: 59.43.250.50; Nanjing: 59.43.139.109, 59.43.16.166",https://globalping.io?measurement=2bPYUg7gIR76yVGed00020w5l,cn2_gt,,cn2_gt,
45.192.200.133,443,JP,东京,NRT,401615,ACCK LLC,42.0,1751,True,False,,https://globalping.io?measurement=28CVDd8WchB2QxX4600020wEm,other,2026-08-13T03:40:18Z,other,
8.220.214.146,443,KR,首尔,ICN,45102,"Alibaba (US) Technology Co., Ltd.",42.0,927,True,False,,https://globalping.io?measurement=2CbnYtvtRoJhfgAxf00020wEs,other,2026-08-13T03:47:09Z,other,
156.154.208.11,443,SG,新加坡,SIN,19905,"Vercara, LLC",42.0,,True,False,,,pending,,,
157.230.193.169,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",42.0,2104,True,False,,https://globalping.io?measurement=23AtaRHV5lJdxWzv300020wHn,other,2026-08-13T06:47:49Z,other,
159.65.129.210,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",42.0,,True,False,,,pending,,,
167.71.209.133,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",42.0,,True,False,,,pending,,,
188.166.232.58,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",42.0,,True,False,,,pending,,,
194.233.85.147,443,SG,新加坡,SIN,141995,Contabo Asia Private Limited,42.0,2386,True,False,,https://globalping.io?measurement=2RT4cPOyk5ymHQs4Z00020wH6,other,2026-08-13T06:04:34Z,other,
43.160.238.73,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",42.0,1856,True,False,,https://globalping.io?measurement=25cwKAFs7FtSb5qDe00020wFc,other,2026-08-13T04:32:39Z,other,
54.251.91.171,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",42.0,,True,False,,https://globalping.io?measurement=2S68hNZLNjoQZvjqZ00020wGf,other,2026-08-13T05:37:31Z,other,
103.177.44.65,443,JP,东京,NRT,206675,"Pan-lian Technology Co., Limited",43.0,,True,False,,https://globalping.io?measurement=2bOma0JTaPr75Lpo800020wGp,other,2026-08-13T05:48:05Z,other,
216.23.84.115,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,43.0,2281,True,False,,https://globalping.io?measurement=2lhp338f2dkMghmyZ00020wF6,other,2026-08-13T04:00:52Z,other,
45.192.201.140,443,JP,东京,NRT,401615,ACCK LLC,43.0,2157,True,False,,https://globalping.io?measurement=2nhbw0mFcko2aLoZY00020wFv,other,2026-08-13T04:51:27Z,other,
158.247.239.251,443,KR,首尔,ICN,20473,"The Constant Company, LLC",43.0,,True,False,,,pending,,,
211.49.57.134,443,KR,首尔,ICN,9318,SK Broadband Co Ltd,43.0,1025,True,False,,https://globalping.io?measurement=2bZhQy07j2BJPkLes00020wFc,other,2026-08-13T04:32:50Z,other,
45.93.30.144,443,KR,首尔,ICN,138195,MOACK.Co.LTD,43.0,,True,False,,https://globalping.io?measurement=2SZjRti57FDJEaPgp00020wGV,other,2026-08-13T05:27:32Z,other,
139.59.97.194,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",43.0,2439,True,False,,https://globalping.io?measurement=2e5odNg7i5YJRNJnT00020wHS,other,2026-08-13T06:26:18Z,other,
206.189.152.133,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",43.0,2069,True,False,,https://globalping.io?measurement=20ygLtr8aevQZM8ar00020wHC,other,2026-08-13T06:10:35Z,other,
202.144.194.140,443,JP,东京,NRT,63916,IPTELECOM Global,44.0,,True,True,"Guangzhou: 59.43.144.209, 59.43.159.98; Beijing: 59.43.46.82",https://globalping.io?measurement=23Ah9j9TmBr7MvQvb00020wFc,cn2_gt,2026-08-13T04:32:39Z,cn2_gt,"Guangzhou: 59.43.144.209, 59.43.159.98; Beijing: 59.43.46.82"
216.23.84.29,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,2983,True,False,,https://globalping.io?measurement=2ap9WrfZy9l7HeIR000020wEl,other,2026-08-13T03:39:51Z,other,
216.23.84.34,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,1652,True,False,,https://globalping.io?measurement=24cLGOagDE35sypB400020wFk,other,2026-08-13T04:41:05Z,other,
216.23.84.65,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,2123,True,False,,https://globalping.io?measurement=2ntVuhiZ3cgoKD59A00020wFk,other,2026-08-13T04:40:28Z,other,
216.23.84.90,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,2303,True,False,,https://globalping.io?measurement=2TxM3wfgyawZx7uhE00020wGZ,other,2026-08-13T05:31:45Z,other,
216.23.87.50,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,3504,True,False,,https://globalping.io?measurement=2Ipay90cM7mBRGeow00020wGI,other,2026-08-13T05:14:51Z,other,
216.23.87.62,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,,True,False,,https://globalping.io?measurement=2YdtjhJVKdSl92S9o00020wFq,other,2026-08-13T04:46:55Z,other,
216.23.87.93,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,44.0,2144,True,False,,https://globalping.io?measurement=23kqAqZHOA97ryhtO00020wFq,other,2026-08-13T04:46:43Z,other,
45.192.199.109,443,JP,东京,NRT,401615,ACCK LLC,44.0,2743,True,False,,https://globalping.io?measurement=2xbMrIvjf6dojwhpR00020wGC,other,2026-08-13T05:09:00Z,other,
45.192.200.148,443,JP,东京,NRT,216211,Cyberverse LLC,44.0,1684,True,False,,https://globalping.io?measurement=2yEZu3OW6yzcbQ5Sh00020wGZ,other,2026-08-13T05:32:00Z,other,
45.192.200.186,443,JP,东京,NRT,216211,Cyberverse LLC,44.0,1566,True,False,,https://globalping.io?measurement=2o3YrEOC75yNNcCvj00020wH1,other,2026-08-13T05:59:33Z,other,
45.192.200.222,443,JP,东京,NRT,401615,ACCK LLC,44.0,1458,True,False,,https://globalping.io?measurement=2s99BQy9JyXY2UmcN00020wET,other,2026-08-13T03:21:39Z,other,
45.192.201.197,443,JP,东京,NRT,401615,ACCK LLC,44.0,1590,True,False,,https://globalping.io?measurement=2JTyp43Bl6uzYblzB00020wFq,other,2026-08-13T04:46:43Z,other,
45.192.202.149,443,JP,东京,NRT,401615,ACCK LLC,44.0,1424,True,False,,https://globalping.io?measurement=2oOPJOayKYR3aYEsk00020wEN,other,2026-08-13T03:15:23Z,other,
141.164.51.245,443,KR,首尔,ICN,20473,"The Constant Company, LLC",44.0,,True,False,,,pending,,,
178.128.90.210,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",44.0,,True,False,,,pending,,,
206.189.82.100,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",44.0,3504,True,False,,https://globalping.io?measurement=2z9kZgwpCDYalwFPH00020wHC,other,2026-08-13T06:10:49Z,other,
102.134.48.130,443,JP,东京,NRT,400464,VMISS Inc.,45.0,1453,True,False,,https://globalping.io?measurement=2gKYRNmWliubRPTNq00020wGC,other,2026-08-13T05:08:39Z,other,
103.125.219.31,443,JP,东京,NRT,36007,"Kamatera, Inc.",45.0,,True,False,,,pending,,,
103.141.183.85,443,JP,东京,NRT,32135,SAKURA LTD.,45.0,1996,True,False,,https://globalping.io?measurement=2WJhIy0zjXAlyPgCo00020wFF,other,2026-08-13T04:09:37Z,other,
108.61.182.82,443,JP,东京,NRT,20473,"The Constant Company, LLC",45.0,3577,True,False,,https://globalping.io?measurement=2SI2LZYf6xZDt7o2400020wH5,other,2026-08-13T06:04:10Z,other,
131.143.214.20,443,JP,东京,NRT,18526,"DDPS Networks, LLC",45.0,,True,False,,,pending,,,
167.179.102.152,443,JP,东京,NRT,20473,"The Constant Company, LLC",45.0,,True,False,,,pending,,,
176.97.73.228,443,JP,东京,NRT,9009,M247 Europe SRL,45.0,1931,True,False,,https://globalping.io?measurement=2PxRmYAGb5cPrMIj400020wGe,other,2026-08-13T05:37:11Z,other,
191.222.208.193,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.208.35,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.209.144,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.209.205,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.209.234,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.209.238,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Guangzhou: 59.43.159.98; Nanjing: 59.43.132.149, 59.43.39.234",https://globalping.io?measurement=2HvGPlVYGCbu4FfBF00020wF6,cn2_gt,2026-08-13T04:00:43Z,cn2_gt,"Guangzhou: 59.43.159.98; Nanjing: 59.43.132.149, 59.43.39.234"
191.222.209.34,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.209.99,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.210.14,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.210.36,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.212.153,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Guangzhou: 59.43.144.209; Nanjing: 59.43.139.133; Beijing: 59.43.138.54, 59.43.46.82",https://globalping.io?measurement=2TlwLfz6LcPHMJNSB00020wF6,cn2_gt,2026-08-13T04:00:54Z,cn2_gt,"Guangzhou: 59.43.144.209; Nanjing: 59.43.139.133; Beijing: 59.43.138.54, 59.43.46.82"
191.222.212.39,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.212.50,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.212.7,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.213.164,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.213.191,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.213.234,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Nanjing: 59.43.132.153, 59.43.39.166; Guangzhou: 59.43.141.146",https://globalping.io?measurement=2iYkIAYKgoSl0T4f800020wI8,cn2_gt,2026-08-13T07:08:44Z,cn2_gt,"Nanjing: 59.43.132.153, 59.43.39.166; Guangzhou: 59.43.141.146"
191.222.213.235,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.213.69,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,True,"Beijing: 59.43.130.206, 59.43.186.226, 59.43.46.82",https://globalping.io?measurement=2swUyFGcMi89PEJmJ00020xWF,cn2_gt,2026-08-16T13:47:49Z,cn2_gt,"Beijing: 59.43.130.206, 59.43.186.226, 59.43.46.82"
191.222.213.95,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.222.214.17,443,JP,东京,NRT,906,DMIT Cloud Services,45.0,,True,False,,,pending,,,
191.96.29.86,443,JP,东京,NRT,147003,ALLIANCE INTELLIGENT TECHNOLOGIES PTE. LTD.,45.0,,True,False,,,pending,,,
20.89.122.237,443,JP,东京,NRT,8075,Microsoft Corporation,45.0,,True,False,,,pending,,,
209.33.172.86,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,1362,True,False,,https://globalping.io?measurement=2Eq6hgJFM7TcfZGzL00020wGV,other,2026-08-13T05:27:30Z,other,
209.33.173.110,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,3380,True,False,,https://globalping.io?measurement=2bRSbxCIgUxYMI7RH00020wGC,other,2026-08-13T05:08:58Z,other,
209.33.173.157,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,,True,False,,,pending,,,
209.33.173.221,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,1364,True,False,,https://globalping.io?measurement=2BzzOUgNxPVe2l7CW00020wGf,other,2026-08-13T05:37:29Z,other,
209.33.174.13,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,1224,True,False,,https://globalping.io?measurement=2EqbVhjIkjwGineyb00020wGU,other,2026-08-13T05:27:00Z,other,
209.33.174.2,443,JP,东京,NRT,63150,BAGE CLOUD LLC,45.0,1735,True,False,,https://globalping.io?measurement=2bH7T72xNHkGXEfuQ00020wF6,other,2026-08-13T04:00:40Z,other,
23.129.140.108,443,JP,东京,NRT,8143,Neburst LLC,45.0,,True,False,,,pending,,,
23.145.36.36,443,JP,东京,NRT,8143,Neburst LLC,45.0,,True,False,,,pending,,,
43.163.244.175,443,JP,东京,NRT,132203,"Tencent Building, Kejizhongyi Avenue",45.0,2228,True,False,,https://globalping.io?measurement=2KLgpYHfNmGd0uS6300020wGj,other,2026-08-13T05:41:54Z,other,
43.165.189.163,443,JP,东京,NRT,13335,"Cloudflare, Inc.",45.0,1422,True,False,,https://globalping.io?measurement=23uuqt8onnT5Z8nF500020wGN,other,2026-08-13T05:19:44Z,other,
45.192.249.158,443,JP,东京,NRT,61112,AKILE LTD,45.0,2492,True,False,,https://globalping.io?measurement=2FnSUXM1i5Yh35toA00020wHi,other,2026-08-13T06:42:51Z,other,
45.67.86.100,443,JP,东京,NRT,136557,Host Universal Pty Ltd,45.0,,True,False,,,pending,,,
64.83.46.28,443,JP,东京,NRT,979,NetLab Global,45.0,,True,False,,,pending,,,
65.49.237.102,443,JP,东京,NRT,25820,IT7 Networks Inc,45.0,1212,True,True,"Guangzhou: 59.43.144.209; Beijing: 59.43.39.126, 59.43.46.82",https://globalping.io?measurement=2q6uqkHBuZm5edVFP00020wGC,cn2_gt,2026-08-13T05:08:53Z,cn2_gt,"Guangzhou: 59.43.144.209; Beijing: 59.43.39.126, 59.43.46.82"
74.113.96.246,443,JP,东京,NRT,18526,"DDPS Networks, LLC",45.0,,True,False,,https://globalping.io?measurement=2SUeB0M2wSlmHvrmI00020wGe,other,2026-08-13T05:37:12Z,other,
114.204.39.195,443,KR,东京,NRT,9318,SK Broadband Co Ltd,45.0,1345,True,False,,https://globalping.io?measurement=28kPjIq3JSXw2B6U200020wFk,other,2026-08-13T04:40:46Z,other,
47.80.61.55,443,KR,首尔,ICN,45102,"Alibaba (US) Technology Co., Ltd.",45.0,1418,True,False,,https://globalping.io?measurement=2BP7sBxHOeRxrJUBX00020wFE,other,2026-08-13T04:09:09Z,other,
49.128.202.140,443,KR,首尔,ICN,9318,SK Broadband Co Ltd,45.0,,True,False,,https://globalping.io?measurement=2bQgFatDwOT6cH9zr00020wEP,other,2026-08-13T03:17:27Z,other,
153.75.93.59,443,SG,新加坡,SIN,14956,RouterHosting LLC,45.0,2107,True,False,,https://globalping.io?measurement=2HKL1YjRce2kpEWyP00020wHn,other,2026-08-13T06:47:52Z,other,
159.89.199.63,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",45.0,3362,True,False,,https://globalping.io?measurement=2RFKkpaU0NaSVzx2X00020wHN,other,2026-08-13T06:21:35Z,other,
103.131.189.125,443,TW,台北,TPE,9678,HostingInside LTD,45.0,2511,True,False,,https://globalping.io?measurement=2vPJF5LE531sCoOsC00020wGk,other,2026-08-13T05:42:15Z,other,
191.222.209.104,443,TW,台北,TPE,38136,Akari Networks,45.0,,True,True,"Guangzhou: 59.43.130.198, 59.43.144.209; Nanjing: 59.43.159.98, 59.43.39.190, 59.43.46.97",https://globalping.io?measurement=2vvOBkpWohpD2pdk500020wxT,cn2_gt,2026-08-15T01:51:45Z,cn2_gt,"Guangzhou: 59.43.130.198, 59.43.144.209; Nanjing: 59.43.159.98, 59.43.39.190, 59.43.46.97"
108.160.128.188,443,JP,东京,NRT,20473,"The Constant Company, LLC",46.0,1920,True,False,,https://globalping.io?measurement=26HOUeA7LAEWT85fg00020wGf,other,2026-08-13T05:37:19Z,other,
109.107.140.105,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,1665,True,False,,https://globalping.io?measurement=2ZpVNqh7KYH4NNj2L00020wFv,other,2026-08-13T04:51:17Z,other,
109.107.140.133,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,1669,True,False,,https://globalping.io?measurement=25L1R820kItfsuuLs00020wFk,other,2026-08-13T04:40:46Z,other,
109.107.140.86,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,2422,True,False,,https://globalping.io?measurement=25iV4jtTzIFEsbM9600020wFq,other,2026-08-13T04:46:56Z,other,
109.107.140.90,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,3162,True,False,,https://globalping.io?measurement=20pZEk32Z1VH7n68U00020wFc,other,2026-08-13T04:32:48Z,other,
14.137.230.37,443,JP,东京,NRT,205548,Zouter Limited,46.0,,True,False,,,pending,,,
141.98.196.223,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,2822,True,False,,https://globalping.io?measurement=276YxaZJP3XD33pRN00020wGC,other,2026-08-13T05:08:25Z,other,
141.98.196.28,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,,True,False,,https://globalping.io?measurement=2FREnpcd0EgXsz6ww00020wEN,other,2026-08-13T03:15:51Z,other,
141.98.196.40,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,,True,False,,https://globalping.io?measurement=2G1gP6xzTcgJ3vMSN00020wFq,other,2026-08-13T04:46:49Z,other,
141.98.197.42,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,,True,False,,,pending,,,
151.241.129.194,443,JP,东京,NRT,402628,IDC,46.0,2198,True,False,,https://globalping.io?measurement=2Isb1XcsPbqQb7hhz00020wFF,other,2026-08-13T04:09:23Z,other,
156.246.90.21,443,JP,东京,NRT,61112,AKILE LTD,46.0,2012,True,False,,https://globalping.io?measurement=2ZNHgBjJ6q60LyBmC00020wHC,other,2026-08-13T06:10:23Z,other,
156.246.95.196,443,JP,东京,NRT,61112,AKILE LTD,46.0,1974,True,False,,https://globalping.io?measurement=2wrrRcj95SRfiXjTC00020wHC,other,2026-08-13T06:10:35Z,other,
178.214.214.56,443,JP,东京,NRT,201667,ASMBP LLC,46.0,2139,True,False,,https://globalping.io?measurement=2jhA2N2BbkdFXRKFB00020wHM,other,2026-08-13T06:21:07Z,other,
178.239.117.56,443,JP,东京,NRT,134677,Dromatics Systems Pte Ltd,46.0,1692,True,False,,https://globalping.io?measurement=2amFXqwGJU6tXxBUY00020wGp,other,2026-08-13T05:48:04Z,other,
178.83.66.139,443,JP,东京,NRT,201667,ASMBP LLC,46.0,,True,False,,,pending,,,
178.83.66.244,443,JP,东京,NRT,201667,ASMBP LLC,46.0,,True,False,,,pending,,,
180.149.230.33,443,JP,东京,NRT,136557,Host Universal Pty Ltd,46.0,1812,True,False,,https://globalping.io?measurement=2CJH7EP3M3RwT2r7v00020wHC,other,2026-08-13T06:10:23Z,other,
193.111.30.254,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,1782,True,False,,https://globalping.io?measurement=2GVf2anQA772clKLe00020wGZ,other,2026-08-13T05:31:59Z,other,
20.210.39.138,443,JP,东京,NRT,8075,Microsoft Corporation,46.0,,True,False,,,pending,,,
20.222.179.165,443,JP,东京,NRT,8075,Microsoft Corporation,46.0,,True,False,,,pending,,,
20.48.106.6,443,JP,东京,NRT,8075,Microsoft Corporation,46.0,1453,True,False,,https://globalping.io?measurement=2Y4y3nDChSyt2enJ100020wFv,other,2026-08-13T04:51:31Z,other,
202.144.194.165,443,JP,东京,NRT,63916,IPTELECOM Global,46.0,,True,True,"Nanjing: 59.43.139.133, 59.43.39.142",https://globalping.io?measurement=2B9pmpX5moekh7SNs00020wFq,cn2_gt,2026-08-13T04:46:29Z,cn2_gt,"Nanjing: 59.43.139.133, 59.43.39.142"
209.33.172.224,443,JP,东京,NRT,63150,BAGE CLOUD LLC,46.0,,True,False,,https://globalping.io?measurement=2MzwjAgYXWgefpObb00020wGI,other,2026-08-13T05:14:51Z,other,
216.23.101.15,443,JP,东京,NRT,209699,Coaxial Cable LLC,46.0,,True,False,,,pending,,,
216.23.120.251,443,JP,东京,NRT,205548,Zouter Limited,46.0,1581,True,False,,https://globalping.io?measurement=2s5yMUCKZiNtTcECd00020wGC,other,2026-08-13T05:08:21Z,other,
216.23.121.107,443,JP,东京,NRT,205548,Zouter Limited,46.0,1922,True,False,,https://globalping.io?measurement=2VvkgbGUM3Vny7Yg700020wGC,other,2026-08-13T05:08:53Z,other,
216.23.121.160,443,JP,东京,NRT,134351,Leaseweb Japan K.K.,46.0,,True,False,,https://globalping.io?measurement=2hkkjF1f9FVOI5KfO00020wFk,other,2026-08-13T04:40:44Z,other,
216.23.122.24,443,JP,东京,NRT,205548,Zouter Limited,46.0,,True,False,,https://globalping.io?measurement=2xdKTp6uugFwvDqPM00020wGU,other,2026-08-13T05:27:02Z,other,
216.23.122.8,443,JP,东京,NRT,205548,Zouter Limited,46.0,1775,True,False,,https://globalping.io?measurement=25KTVv56IcUB23kH800020wEJ,other,2026-08-13T03:11:55Z,other,
216.23.82.170,443,JP,东京,NRT,205548,Zouter Limited,46.0,,True,False,,https://globalping.io?measurement=2odZbrK7oPxewzPhA00020wGC,other,2026-08-13T05:08:35Z,other,
216.23.82.69,443,JP,东京,NRT,134351,Leaseweb Japan K.K.,46.0,,True,False,,https://globalping.io?measurement=2pRlCtnNSb4UxFGV700020wGI,other,2026-08-13T05:15:05Z,other,
216.23.85.154,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,46.0,,True,False,,https://globalping.io?measurement=25weYhNWwksp2tW3u00020wFk,other,2026-08-13T04:40:33Z,other,
216.23.87.118,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,46.0,,True,False,,,pending,,,
216.23.87.42,443,JP,东京,NRT,203090,Bitsflowcloud Ltd,46.0,2409,True,False,,https://globalping.io?measurement=2THN1kuJvlvyPaeKM00020wFv,other,2026-08-13T04:51:28Z,other,
31.76.91.96,443,JP,东京,NRT,197974,Vladislav Nitsenko,46.0,2183,True,False,,https://globalping.io?measurement=2ARcwyE5Ksg4exZr000020wHn,other,2026-08-13T06:47:46Z,other,
31.76.91.97,443,JP,东京,NRT,197974,Vladislav Nitsenko,46.0,2627,True,False,,https://globalping.io?measurement=2rvCZGrQO6jFkZvZB00020wHH,other,2026-08-13T06:15:28Z,other,
40.115.161.98,443,JP,东京,NRT,216211,Cyberverse LLC,46.0,,True,False,,,pending,,,
40.81.209.191,443,JP,东京,NRT,8075,Microsoft Corporation,46.0,,True,False,,https://globalping.io?measurement=2khJGlKifcJcb68Vr00020wGJ,other,2026-08-13T05:15:18Z,other,
43.239.249.176,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,1646,True,False,,https://globalping.io?measurement=2xsxIEPC442IS0Gmq00020wFk,other,2026-08-13T04:41:01Z,other,
45.142.166.97,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,,True,False,,,pending,,,
45.192.196.16,443,JP,东京,NRT,401615,ACCK LLC,46.0,,True,False,,https://globalping.io?measurement=2JXryB1br5kYv55Pn00020wGN,other,2026-08-13T05:20:07Z,other,
45.192.198.197,443,JP,东京,NRT,401615,ACCK LLC,46.0,,True,False,,,pending,,,
45.192.198.68,443,JP,东京,NRT,401615,ACCK LLC,46.0,2630,True,False,,https://globalping.io?measurement=2MDlZxDDGDajr7yb400020wGp,other,2026-08-13T05:47:44Z,other,
45.192.199.197,443,JP,东京,NRT,401615,ACCK LLC,46.0,,True,False,,,pending,,,
45.192.203.217,443,JP,东京,NRT,401615,ACCK LLC,46.0,,True,False,,https://globalping.io?measurement=2S48ovEz6ASH0WyP300020wFv,other,2026-08-13T04:51:31Z,other,
45.196.233.189,443,JP,东京,NRT,61112,AKILE LTD,46.0,,True,False,,,pending,,,
45.202.254.216,443,JP,东京,NRT,61112,AKILE LTD,46.0,1950,True,False,,https://globalping.io?measurement=26tlLh5ETakuqQuYb00020wHN,other,2026-08-13T06:21:34Z,other,
45.202.255.239,443,JP,东京,NRT,213169,Catixs Ltd,46.0,1964,True,False,,https://globalping.io?measurement=2RioH2ewOerAS9EEg00020wHS,other,2026-08-13T06:26:15Z,other,
45.66.217.92,443,JP,东京,NRT,3258,xTom Japan Corporation,46.0,4304,True,False,,https://globalping.io?measurement=2nKzTleU0Daw3llpc00020wI2,other,2026-08-13T07:03:07Z,other,
45.95.212.215,443,JP,东京,NRT,209554,ISIF OU,46.0,2142,True,False,,https://globalping.io?measurement=2cjCjH1tcaDnocZvP00020wFc,other,2026-08-13T04:33:02Z,other,
48.218.188.116,443,JP,东京,NRT,8075,Microsoft Corporation,46.0,,True,False,,,pending,,,
54.64.65.213,443,JP,东京,NRT,16509,"Amazon.com, Inc.",46.0,,True,False,,https://globalping.io?measurement=2Nxxk9QHj8CsWtil200020wGI,other,2026-08-13T05:15:05Z,other,
64.118.145.191,443,JP,东京,NRT,138997,Eons Data Communications Limited,46.0,2068,True,False,,https://globalping.io?measurement=2tkE8cBS6azx2PGWm00020wFv,other,2026-08-13T04:51:40Z,other,
64.83.35.17,443,JP,东京,NRT,979,NetLab Global,46.0,1470,True,True,"Guangzhou: 59.43.130.194, 59.43.137.226, 59.43.246.26; Beijing: 59.43.183.2, 59.43.46.82",https://globalping.io?measurement=2rz54An05uRTu1SlD00020wFk,cn2_gt,2026-08-13T04:40:42Z,cn2_gt,"Guangzhou: 59.43.130.194, 59.43.137.226, 59.43.246.26; Beijing: 59.43.183.2, 59.43.46.82"
64.83.40.57,443,JP,东京,NRT,979,NetLab Global,46.0,1499,True,True,"Guangzhou: 59.43.137.226; Nanjing: 59.43.139.133, 59.43.39.118; Guangzhou: 59.43.138.70, 59.43.144.209, 59.43.181.50",https://globalping.io?measurement=2k2wswi3LgLh8gcBe00020wF6,cn2_gt,2026-08-13T04:00:52Z,cn2_gt,"Guangzhou: 59.43.137.226; Nanjing: 59.43.139.133, 59.43.39.118; Guangzhou: 59.43.138.70, 59.43.144.209, 59.43.181.50"
