ip,port,country,city,datacenter,asn,organization,source_latency_ms,baidu_delay_ms,tested,cn2,cn2_evidence,trace_url,trace_status,traced_at,route_class,route_evidence
211.75.210.33,443,TW,台北,TPE,3462,Data Communication Business Group,32.0,4486,True,False,,https://globalping.io?measurement=2xjLqFEAFdjTlAmso00020wH6,other,2026-08-13T06:04:29Z,other,
61.216.113.194,443,TW,台北,TPE,24165,UNION BROADBAND NETWORK,32.0,6014,True,False,,https://globalping.io?measurement=2S6o7Ot8LUXPp6M6b00020wGj,other,2026-08-13T05:41:54Z,other,
103.248.228.240,443,SG,新加坡,SIN,38136,Akari Networks,33.0,1309,True,False,,https://globalping.io?measurement=2PKmXv7TWd6KMMgyp00020wFv,other,2026-08-13T04:51:31Z,other,
103.25.202.102,443,SG,新加坡,SIN,132816,SimplerCloud Pte Ltd,33.0,1573,True,False,,https://globalping.io?measurement=2p9RyrVXHWzeh5lC600020wGV,other,2026-08-13T05:27:29Z,other,
109.121.39.68,443,SG,新加坡,SIN,401322,NetO Corp,33.0,2842,True,False,,https://globalping.io?measurement=2ePBWOZwu1PQjqikn00020wHi,other,2026-08-13T06:42:33Z,other,
13.215.250.59,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",33.0,2970,True,False,,https://globalping.io?measurement=2amC6yj4sVTaeF2PH00020wGN,other,2026-08-13T05:19:54Z,other,
134.209.104.130,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,6288,True,False,,https://globalping.io?measurement=2HIDUULXCUmbZh4w700020wHi,other,2026-08-13T06:43:06Z,other,
134.209.106.237,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,10308,True,False,,https://globalping.io?measurement=2j4VyEwSR40DFOoN700020wHS,other,2026-08-13T06:26:14Z,other,
134.209.98.97,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,3288,True,False,,https://globalping.io?measurement=24s5joaNwb9TAkCDp00020wHi,other,2026-08-13T06:42:37Z,other,
138.2.66.236,443,SG,新加坡,SIN,31898,Oracle Corporation,33.0,6237,True,False,,https://globalping.io?measurement=2EBmknfxKe2XUMl4A00020wHC,other,2026-08-13T06:10:37Z,other,
138.2.84.152,443,SG,新加坡,SIN,31898,Oracle Corporation,33.0,2531,True,False,,https://globalping.io?measurement=2vHOIrW84s51zSJzn00020wI2,other,2026-08-13T07:03:08Z,other,
139.162.37.6,443,SG,新加坡,SIN,63949,Akamai Connected Cloud,33.0,4239,True,False,,https://globalping.io?measurement=2rn0nxujdXB6gK1uz00020wHR,other,2026-08-13T06:26:00Z,other,
139.180.146.87,443,SG,新加坡,SIN,20473,"The Constant Company, LLC",33.0,2403,True,False,,https://globalping.io?measurement=2FNW4IvK3t2vB7U5J00020wGq,other,2026-08-13T05:48:16Z,other,
139.59.107.146,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,,True,False,,https://globalping.io?measurement=2wcDtJdr7GKyiUBid00020wSn,other,2026-08-13T18:09:31Z,other,
139.59.127.117,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,3290,True,False,,https://globalping.io?measurement=2GAciP5kg014OnmJZ00020wHn,other,2026-08-13T06:47:52Z,other,
139.59.250.212,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,6197,True,False,,https://globalping.io?measurement=2RODHqdU7FGKmgxi900020wHC,other,2026-08-13T06:10:53Z,other,
139.59.250.249,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,4963,True,False,,https://globalping.io?measurement=2w7l9S02brxjBqTY200020wHn,other,2026-08-13T06:47:59Z,other,
143.198.207.218,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,,True,False,,https://globalping.io?measurement=2tePUNY5bJxu5whFt00020wIf,other,2026-08-13T07:42:01Z,other,
143.198.211.180,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,5099,True,False,,https://globalping.io?measurement=24jojTXnQAlvOB8cl00020wHS,other,2026-08-13T06:26:17Z,other,
143.198.216.186,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2161,True,False,,https://globalping.io?measurement=2HUrkwfLbDAsC2tzW00020wHN,other,2026-08-13T06:21:39Z,other,
143.198.85.69,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,,True,False,,https://globalping.io?measurement=20lj2ljQl0ZsT5dwe00020wHc,other,2026-08-13T06:36:58Z,other,
152.42.217.192,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2288,True,False,,https://globalping.io?measurement=2gRo0PoowpolFeKCB00020wH1,other,2026-08-13T05:59:33Z,other,
152.42.246.148,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,3044,True,False,,https://globalping.io?measurement=25yMCQmhBLM5vkrAc00020wHC,other,2026-08-13T06:10:36Z,other,
157.230.44.100,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,1910,True,False,,https://globalping.io?measurement=2A3U44EBInwP5VSTG00020wHn,other,2026-08-13T06:47:36Z,other,
157.245.144.174,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2098,True,False,,https://globalping.io?measurement=26TPRglvRRFUABF8I00020wHY,other,2026-08-13T06:32:25Z,other,
157.245.151.130,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,3608,True,False,,https://globalping.io?measurement=2gUq6lyc93iYwK2CQ00020wHx,other,2026-08-13T06:57:25Z,other,
157.245.203.240,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2254,True,False,,https://globalping.io?measurement=2qHB52KKkvfGDzIj600020wHN,other,2026-08-13T06:21:37Z,other,
159.223.84.236,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,5040,True,False,,https://globalping.io?measurement=2VDWVPvCONVMNXaQO00020wHi,other,2026-08-13T06:42:51Z,other,
159.223.85.214,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,,True,False,,https://globalping.io?measurement=2k15YeYDjrSJyrxcN00020wHX,other,2026-08-13T06:32:11Z,other,
165.232.168.206,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2478,True,False,,https://globalping.io?measurement=2ezTFLo7G2iNpsh1e00020wHC,other,2026-08-13T06:10:43Z,other,
165.245.144.76,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,,True,False,,https://globalping.io?measurement=2VCZizjo1NmqUa1ui00020wI2,other,2026-08-13T07:03:07Z,other,
165.245.190.53,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,7231,True,False,,https://globalping.io?measurement=2gxQh3zznECjsru9t00020wHi,other,2026-08-13T06:42:37Z,other,
167.71.195.238,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2382,True,False,,https://globalping.io?measurement=2mV0qDnu1fkLWaFqi00020wHM,other,2026-08-13T06:21:06Z,other,
167.99.71.38,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,5315,True,False,,https://globalping.io?measurement=2t39XmgBTy6XBCoEm00020wHn,other,2026-08-13T06:47:53Z,other,
168.144.103.195,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2502,True,False,,https://globalping.io?measurement=2oGWhFxtGKnzuJ71m00020wHd,other,2026-08-13T06:37:15Z,other,
168.144.35.68,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,3523,True,False,,https://globalping.io?measurement=2HpvrDGJfpoYFwiHx00020wHi,other,2026-08-13T06:42:49Z,other,
168.144.97.78,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2143,True,False,,https://globalping.io?measurement=2j74AEyKrRJFnPDak00020wHY,other,2026-08-13T06:32:34Z,other,
172.236.154.50,443,SG,新加坡,SIN,63949,Akamai Connected Cloud,33.0,2620,True,False,,https://globalping.io?measurement=2MA35Fc6ewGneCWfZ00020wHS,other,2026-08-13T06:26:21Z,other,
172.237.81.42,443,SG,新加坡,SIN,63949,Akamai Connected Cloud,33.0,2635,True,False,,https://globalping.io?measurement=2JIXfLZD9wfCaqB5a00020wGq,other,2026-08-13T05:48:16Z,other,
172.237.91.253,443,SG,新加坡,SIN,63949,Akamai Connected Cloud,33.0,2613,True,False,,https://globalping.io?measurement=2ONFxfbLkKY7TU7aa00020wHn,other,2026-08-13T06:48:06Z,other,
178.128.104.166,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2562,True,False,,https://globalping.io?measurement=22l9UxzSXy4YOZZW700020wHY,other,2026-08-13T06:32:22Z,other,
178.128.90.108,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,8197,True,False,,https://globalping.io?measurement=2jJfxM3U6vxsesgzp00020wHN,other,2026-08-13T06:21:16Z,other,
18.141.178.151,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",33.0,7580,True,False,,https://globalping.io?measurement=2ncJ9FUDAVfphLcdc00020wGN,other,2026-08-13T05:19:44Z,other,
185.81.28.7,443,SG,新加坡,SIN,61112,AKILE LTD,33.0,4635,True,False,,https://globalping.io?measurement=2GYRcGZHGadV58oB800020wGV,other,2026-08-13T05:27:20Z,other,
188.166.190.246,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2720,True,False,,https://globalping.io?measurement=2HCjP6MHpoh0PAIFv00020wHY,other,2026-08-13T06:32:27Z,other,
188.166.251.234,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,6000,True,False,,https://globalping.io?measurement=2oXFyCZSqgsmC0Mfh00020wHs,other,2026-08-13T06:52:39Z,other,
195.172.137.184,443,SG,新加坡,SIN,216245,Cyberjet Pte. Ltd.,33.0,3184,True,False,,https://globalping.io?measurement=2shdB0ugMj6f2WgBp00020wFq,other,2026-08-13T04:46:45Z,other,
195.85.19.136,443,SG,新加坡,SIN,59253,LEASEWEB SINGAPORE PTE. LTD.,33.0,8192,True,False,,https://globalping.io?measurement=2JawLO0NS6lgoFxph00020wGp,other,2026-08-13T05:48:11Z,other,
206.189.156.217,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,2117,True,False,,https://globalping.io?measurement=2Ejv4j6BcApxICODN00020wHY,other,2026-08-13T06:32:26Z,other,
210.16.65.149,443,SG,新加坡,SIN,395092,Shock Hosting LLC,33.0,6803,True,False,,https://globalping.io?measurement=2ZzNQjYtKli3ndkCC00020wHn,other,2026-08-13T06:47:36Z,other,
217.116.170.182,443,SG,新加坡,SIN,209699,Coaxial Cable LLC,33.0,2031,True,False,,https://globalping.io?measurement=28sfkmySA2FjIy10I00020wFF,other,2026-08-13T04:09:31Z,other,
217.116.170.32,443,SG,新加坡,SIN,209699,Coaxial Cable LLC,33.0,4301,True,False,,https://globalping.io?measurement=2zSVTGu4fZyjd6TOZ00020wFv,other,2026-08-13T04:51:15Z,other,
217.116.171.79,443,SG,新加坡,SIN,209699,Coaxial Cable LLC,33.0,2336,True,False,,https://globalping.io?measurement=2NZWyzBoqOqbW1xf600020wEQ,other,2026-08-13T03:18:41Z,other,
217.116.173.167,443,SG,新加坡,SIN,209699,Coaxial Cable LLC,33.0,6561,True,False,,https://globalping.io?measurement=2rmhrJfAJr0KORgXE00020wEp,other,2026-08-13T03:44:08Z,other,
23.94.192.44,443,SG,新加坡,SIN,51847,Nearoute Limited,33.0,5266,True,False,,https://globalping.io?measurement=2nopxxKcBrrtFhjCQ00020wHx,other,2026-08-13T06:57:51Z,other,
4.193.208.31,443,SG,新加坡,SIN,8075,Microsoft Corporation,33.0,,True,False,,https://globalping.io?measurement=2UqBQwKAvdkLih1BI00020wFk,other,2026-08-13T04:40:30Z,other,
45.130.164.109,443,SG,新加坡,SIN,36007,"Kamatera, Inc.",33.0,2196,True,False,,https://globalping.io?measurement=2GkF1jMCpBB5ilxnA00020wHc,other,2026-08-13T06:36:45Z,other,
45.139.226.157,443,SG,新加坡,SIN,142594,SpeedyPage Ltd,33.0,3920,True,False,,https://globalping.io?measurement=2za0oAYNDvsnV88EU00020wHG,other,2026-08-13T06:15:01Z,other,
45.77.46.191,443,SG,新加坡,SIN,20473,"The Constant Company, LLC",33.0,3359,True,False,,https://globalping.io?measurement=2YD1iwbgrGoSitdTp00020wHn,other,2026-08-13T06:47:37Z,other,
47.236.24.40,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",33.0,2783,True,False,,https://globalping.io?measurement=2EujzrSRCNa3lA9t700020wGI,other,2026-08-13T05:15:02Z,other,
47.237.85.7,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",33.0,1630,True,False,,https://globalping.io?measurement=2igFHMJ8u3KcNoDM800020wEt,other,2026-08-13T03:47:37Z,other,
5.223.51.2,443,SG,新加坡,SIN,215859,Hetzner Online GmbH,33.0,2405,True,False,,https://globalping.io?measurement=2M0DL31JoJzbvEHEH00020wGp,other,2026-08-13T05:48:13Z,other,
50.114.55.60,443,SG,新加坡,SIN,61112,AKILE LTD,33.0,3326,True,False,,https://globalping.io?measurement=2luNzLZiXc7R8sOYL00020wHG,other,2026-08-13T06:15:03Z,other,
50.7.21.174,443,SG,新加坡,SIN,30058,FDCservers.net,33.0,1679,True,False,,https://globalping.io?measurement=2oL4AiGCodnVEhUQb00020wHR,other,2026-08-13T06:25:49Z,other,
51.79.177.53,443,SG,新加坡,SIN,16276,OVH SAS,33.0,3998,True,False,,https://globalping.io?measurement=2I3pIE9OMHefwCkR700020wGv,other,2026-08-13T05:53:38Z,other,
68.183.230.164,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",33.0,4338,True,False,,https://globalping.io?measurement=2B8NDvxApEOqXBNBh00020wHn,other,2026-08-13T06:47:52Z,other,
69.161.221.225,443,SG,新加坡,SIN,59253,LEASEWEB SINGAPORE PTE. LTD.,33.0,3622,True,False,,https://globalping.io?measurement=2SEyKYPL4JOjgrh9d00020wHx,other,2026-08-13T06:57:23Z,other,
77.83.241.97,443,SG,新加坡,SIN,142594,SpeedyPage Ltd,33.0,8077,True,False,,https://globalping.io?measurement=2xdvQAHkoOlh9mM6M00020wH5,other,2026-08-13T06:04:11Z,other,
89.34.227.245,443,SG,新加坡,SIN,38136,Akari Networks,33.0,5953,True,False,,https://globalping.io?measurement=2dGtxzojuZWFrhgeV00020wFk,other,2026-08-13T04:40:47Z,other,
94.237.65.111,443,SG,新加坡,SIN,202053,UpCloud Ltd,33.0,1844,True,False,,https://globalping.io?measurement=2Z5HPXxTdfQP44vbx00020wGf,other,2026-08-13T05:37:29Z,other,
103.190.178.195,443,SG,新加坡,SIN,38136,Akari Networks,34.0,3189,True,False,,https://globalping.io?measurement=2XvTFgpyEGW8rAASr00020wER,other,2026-08-13T03:19:42Z,other,
109.176.19.174,443,SG,新加坡,SIN,212336,ByteVirt LLC,34.0,8755,True,False,,https://globalping.io?measurement=2l5CHqCwwi3BjzNuF00020wGN,other,2026-08-13T05:19:58Z,other,
118.26.111.153,443,SG,新加坡,SIN,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,34.0,3796,True,False,,https://globalping.io?measurement=2o3OIhIrmjVHkUhSw00020wHs,other,2026-08-13T06:52:53Z,other,
129.150.48.17,443,SG,新加坡,SIN,31898,Oracle Corporation,34.0,3212,True,False,,https://globalping.io?measurement=20vfespDVF4KQ0PwP00020wH6,other,2026-08-13T06:04:15Z,other,
129.212.229.240,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,3216,True,False,,https://globalping.io?measurement=2ilmXK1m3wRWvZWsz00020wHc,other,2026-08-13T06:36:59Z,other,
13.212.131.0,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,1430,True,False,,https://globalping.io?measurement=2NZOzKqccv40FMlJb00020wGC,other,2026-08-13T05:09:07Z,other,
13.212.193.229,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,3319,True,False,,https://globalping.io?measurement=2faGrOtLha9tHf2Nv00020wGC,other,2026-08-13T05:08:44Z,other,
13.212.30.120,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2014,True,False,,https://globalping.io?measurement=2r9e80OG0HshHiYhI00020wFv,other,2026-08-13T04:51:12Z,other,
13.212.30.77,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2228,True,False,,https://globalping.io?measurement=2tuc1lsyVERdzwPRs00020wFc,other,2026-08-13T04:32:49Z,other,
13.213.5.120,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,3523,True,False,,https://globalping.io?measurement=2ucSjoLBMi52nTs0100020wGf,other,2026-08-13T05:37:38Z,other,
13.214.172.232,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2042,True,False,,https://globalping.io?measurement=26ZErPWApRZhoSkiV00020wGk,other,2026-08-13T05:42:22Z,other,
13.214.174.149,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,1606,True,False,,https://globalping.io?measurement=273HuuXUom4Cx537b00020wGC,other,2026-08-13T05:08:21Z,other,
13.229.102.3,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,1693,True,False,,https://globalping.io?measurement=2YfsgAgzrWEqGNlMI00020wFc,other,2026-08-13T04:32:39Z,other,
13.229.141.233,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,6650,True,False,,https://globalping.io?measurement=2kLzo6wtja2w5gFu200020wFc,other,2026-08-13T04:32:43Z,other,
13.229.84.21,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,6857,True,False,,https://globalping.io?measurement=2owaViQUabh6YesW100020wFv,other,2026-08-13T04:51:41Z,other,
143.198.209.123,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,8358,True,False,,https://globalping.io?measurement=2W42iMyaDmuxixy4900020wHc,other,2026-08-13T06:37:13Z,other,
146.103.45.225,443,SG,新加坡,SIN,212238,Datacamp Limited,34.0,4161,True,False,,https://globalping.io?measurement=2HwDvI8AmdsuNeMUr00020wI2,other,2026-08-13T07:03:03Z,other,
152.42.161.156,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,3827,True,False,,https://globalping.io?measurement=2ch9HVIvlkMyYzLkP00020wHi,other,2026-08-13T06:42:46Z,other,
152.42.175.157,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,4077,True,False,,https://globalping.io?measurement=2OsmVdjtirIPzqhhl00020wHi,other,2026-08-13T06:42:49Z,other,
152.42.194.191,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,3871,True,False,,https://globalping.io?measurement=2uijVAP1vpCvoyt9u00020wHn,other,2026-08-13T06:48:06Z,other,
156.154.245.82,443,SG,新加坡,SIN,19905,"Vercara, LLC",34.0,3254,True,False,,https://globalping.io?measurement=28iiIfZhI0xPwFm7q00020wGk,other,2026-08-13T05:42:19Z,other,
157.230.243.63,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,2309,True,False,,https://globalping.io?measurement=2Jr83RbCJddvZt6hA00020wHi,other,2026-08-13T06:42:49Z,other,
157.230.254.79,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,4218,True,False,,https://globalping.io?measurement=2dXyRA2CwOoRh7KJA00020wHH,other,2026-08-13T06:15:28Z,other,
157.245.148.160,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,5283,True,False,,https://globalping.io?measurement=2vBeb0N4FldFLRe5R00020wIF,other,2026-08-13T07:15:35Z,other,
159.223.36.150,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,4022,True,False,,https://globalping.io?measurement=2L1BhqTNbzZszYzwx00020wI3,other,2026-08-13T07:03:32Z,other,
159.223.78.76,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,8428,True,False,,https://globalping.io?measurement=2U8Xom6kS29WnYKoR00020wHN,other,2026-08-13T06:21:36Z,other,
161.118.234.204,443,SG,新加坡,SIN,31898,Oracle Corporation,34.0,5267,True,False,,https://globalping.io?measurement=2R1dLIJrnwhuKsP1m00020wGp,other,2026-08-13T05:48:02Z,other,
163.128.99.8,443,SG,新加坡,SIN,154562,CYBERJET PTE LTD,34.0,1724,True,False,,https://globalping.io?measurement=2Vfb8vpOY0lZxvVRw00020wFq,other,2026-08-13T04:46:44Z,other,
165.22.99.214,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,2950,True,False,,https://globalping.io?measurement=2RhTAKnuZKTwWUSqa00020wHn,other,2026-08-13T06:48:00Z,other,
167.150.100.150,443,SG,新加坡,SIN,136258,"BrainStorm Network, Inc",34.0,2694,True,False,,https://globalping.io?measurement=26gl5ThCBPdIhkHJt00020wGp,other,2026-08-13T05:48:04Z,other,
168.144.106.37,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,4067,True,False,,https://globalping.io?measurement=2UXv0NA6JwS1nM8zt00020wHc,other,2026-08-13T06:37:01Z,other,
168.144.33.23,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,2244,True,False,,https://globalping.io?measurement=2cLA5eu0rPZzWV1jM00020wHS,other,2026-08-13T06:26:18Z,other,
168.144.41.69,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,9098,True,False,,https://globalping.io?measurement=2EKMzutvTUfrgCfo100020wHc,other,2026-08-13T06:36:59Z,other,
168.144.97.250,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,3524,True,False,,https://globalping.io?measurement=2DuJJKOW1xgablTVg00020wHc,other,2026-08-13T06:37:13Z,other,
18.140.199.247,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2033,True,False,,https://globalping.io?measurement=22NNouFHIWu9KxPxC00020wFE,other,2026-08-13T04:09:05Z,other,
18.140.233.130,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,4746,True,False,,https://globalping.io?measurement=2Q6NmrvKxKoAVUwSl00020wFq,other,2026-08-13T04:46:43Z,other,
18.140.50.92,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2835,True,False,,https://globalping.io?measurement=2KU5tO3MySEIM4D1F00020wFF,other,2026-08-13T04:09:25Z,other,
18.140.53.90,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,5590,True,False,,https://globalping.io?measurement=2UOMxhK6TsI7IQKPp00020wGe,other,2026-08-13T05:37:11Z,other,
18.141.217.159,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2790,True,False,,https://globalping.io?measurement=23Jrq43vLl9jzzSrw00020wFc,other,2026-08-13T04:32:35Z,other,
18.142.104.237,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,6830,True,False,,https://globalping.io?measurement=2ntQr4nOGM0UlhCsh00020wGk,other,2026-08-13T05:42:17Z,other,
18.142.243.22,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,4025,True,False,,https://globalping.io?measurement=2honQ9QCsC1pBaDbF00020wGe,other,2026-08-13T05:37:07Z,other,
18.143.200.171,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2397,True,False,,https://globalping.io?measurement=2w7GYYhwLhbr0OIW300020wGZ,other,2026-08-13T05:31:59Z,other,
194.127.192.138,443,SG,新加坡,SIN,59253,LEASEWEB SINGAPORE PTE. LTD.,34.0,6708,True,False,,https://globalping.io?measurement=2SvKDgyj2W58K3bJn00020wI3,other,2026-08-13T07:03:19Z,other,
206.189.155.153,443,SG,新加坡,SIN,14061,"DigitalOcean, LLC",34.0,3682,True,False,,https://globalping.io?measurement=2ttS9h0Bj79yg4RWn00020wHw,other,2026-08-13T06:57:14Z,other,
207.166.176.83,443,SG,新加坡,SIN,150436,Byteplus Pte. Ltd.,34.0,3358,True,False,,https://globalping.io?measurement=27se5IZ1xUjFpjgNQ00020wHX,other,2026-08-13T06:31:57Z,other,
3.0.21.78,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2332,True,False,,https://globalping.io?measurement=2OX2BDFvbQmZoxhVL00020wGD,other,2026-08-13T05:09:10Z,other,
34.21.232.245,443,SG,新加坡,SIN,396982,Google LLC,34.0,2121,True,False,,https://globalping.io?measurement=2KMgdk8po1h6wqBld00020wGJ,other,2026-08-13T05:15:16Z,other,
35.198.196.249,443,SG,新加坡,SIN,396982,Google LLC,34.0,3835,True,False,,https://globalping.io?measurement=2PMYJFnDLJwRKCSXl00020wFF,other,2026-08-13T04:09:21Z,other,
43.106.102.56,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",34.0,1528,True,False,,https://globalping.io?measurement=2SBSxCBf7YRImsSKV00020wGC,other,2026-08-13T05:09:07Z,other,
43.134.174.114,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,5958,True,False,,https://globalping.io?measurement=22vGVuWWuEjh5XCxa00020wFc,other,2026-08-13T04:32:46Z,other,
43.156.116.194,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,6404,True,False,,https://globalping.io?measurement=2EzZ1tiguLapwzFU200020wEl,other,2026-08-13T03:39:32Z,other,
43.160.220.86,443,SG,新加坡,SIN,132203,"Tencent Building, Kejizhongyi Avenue",34.0,6020,True,False,,https://globalping.io?measurement=2cF40IoqmYsALRb2500020wEr,other,2026-08-13T03:45:37Z,other,
45.88.42.163,443,SG,新加坡,SIN,212238,Datacamp Limited,34.0,7911,True,False,,https://globalping.io?measurement=2V77Tlz6IWfAwJinN00020wHn,other,2026-08-13T06:47:32Z,other,
47.84.44.151,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",34.0,1495,True,False,,https://globalping.io?measurement=2mhkkMNbdiKYYGY2S00020wEO,other,2026-08-13T03:17:13Z,other,
47.84.87.77,443,SG,新加坡,SIN,45102,"Alibaba (US) Technology Co., Ltd.",34.0,3795,True,False,,https://globalping.io?measurement=2GtSI5YHuu5SGPNRI00020wF6,other,2026-08-13T04:00:56Z,other,
5.253.36.92,443,SG,新加坡,SIN,61112,AKILE LTD,34.0,5412,True,False,,https://globalping.io?measurement=2heYTF6R1x7vc0qMI00020wH6,other,2026-08-13T06:04:15Z,other,
52.77.72.146,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,,True,False,,https://globalping.io?measurement=2U4xGRP6n2EHon5EO00020wFk,other,2026-08-13T04:40:33Z,other,
54.151.149.199,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,1930,True,False,,https://globalping.io?measurement=29VMB3HtVD7cCO9jd00020wFv,other,2026-08-13T04:51:31Z,other,
54.169.84.57,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,,True,False,,https://globalping.io?measurement=2YM4iIIPAV0NpdnSm00020wGC,other,2026-08-13T05:08:37Z,other,
54.179.186.73,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,3290,True,False,,https://globalping.io?measurement=2OGmZCCrNnTxrTb5m00020wGV,other,2026-08-13T05:27:23Z,other,
54.251.135.175,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,4857,True,False,,https://globalping.io?measurement=2RER1elEbQZ73iOwo00020wFF,other,2026-08-13T04:09:32Z,other,
54.254.252.133,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,,True,False,,https://globalping.io?measurement=2ziv9WUFgAcxa6ten00020wFk,other,2026-08-13T04:40:33Z,other,
54.255.12.71,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,,True,False,,https://globalping.io?measurement=24Y64K61n7rBWnWPJ00020wFq,other,2026-08-13T04:46:52Z,other,
54.255.212.53,443,SG,新加坡,SIN,16509,"Amazon.com, Inc.",34.0,2327,True,False,,https://globalping.io?measurement=2tIZZS1lvU7I8LcqU00020wGZ,other,2026-08-13T05:31:46Z,other,
